Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Real,S11_Imaginary,S11_Quality Factor,S11_Group delay
372133333,-7.749925145,0.409735640900226,25.99293936,0.3682900862,0.1795708993,0.4875800517,0.0000001221046492
372222222,-8.798577239,0.363137532339796,22.75552605,0.3348722395,0.1404615627,0.4194482136,1.999022614E-08
372311111,-9.808240374,0.323286806579525,24.34630944,0.294537031,0.1332752665,0.4524906973,-6.854043819E-08
372400000,-10.12037515,0.31187548798542,29.70322208,0.2708961873,0.1545366483,0.5704644641,-8.913197085E-08
372488888,-9.560904649,0.332624908085095,33.48557516,0.2774174064,0.183518152,0.6615235661,-2.976409711E-08
372577777,-8.710344311,0.366845152312672,32.44702635,0.3095761682,0.1968196176,0.6357712184,6.130642473E-08
372666666,-8.202742978,0.388922305096959,27.73661522,0.3442337262,0.1810074615,0.5258272149,0.0000001090514351
372755555,-8.268692542,0.385980507580693,22.76866184,0.3559029638,0.1493788225,0.4197178381,8.375286086E-08
372844444,-8.65244303,0.36929875922082,20.87650599,0.3450545451,0.1316014227,0.3813931002,1.818794158E-08
372933333,-8.783229026,0.363779773906956,22.47660647,0.3361454991,0.1390752579,0.413735297,-3.082292243E-08
373022222,-8.357514063,0.382053600490919,24.97256861,0.3463354167,0.1612970327,0.4657249155,-1.965236382E-08
373111111,-7.410823418,0.426048292502929,25.65230428,0.3840559961,0.1844400701,0.480242652,5.131979594E-08
373200000,-6.261433837,0.48632691787798,22.43303923,0.4495246819,0.1855840279,0.4128450235,0.0000001416267958
373288888,-5.371178633,0.538816725602034,15.53519355,0.5191316611,0.1443114071,0.2779861409,0.0000002095609205
373377777,-4.950952864,0.56552571408893,7.370808319,0.5608525794,0.07255148184,0.1293592729,0.0000002352268515
373466666,-4.863612246,0.57124102229788,-0.3459922524,0.5712306069,-0.003449534476,0.006038777395,0.0000002284051862
373555555,-4.949683469,0.565608368601373,-7.262711165,0.5610704518,-0.07150366923,0.1274415165,0.0000002121539117
373644444,-5.156708697,0.552286675008496,-13.69292218,0.5365897872,-0.1307362676,0.2436428548,0.000000198900946
373733333,-5.508541228,0.530362658143839,-19.90039502,0.4986924658,-0.1805280412,0.3620027443,0.0000001699670283
373822222,-6.122041457,0.494194522094498,-25.85134146,0.4447396901,-0.2154874329,0.4845248528,0.0000001020990934
373911111,-7.191689222,0.436933696435758,-28.37826004,0.3844269274,-0.2076703941,0.5402077205,3.570954803E-08
374000000,-7.637059224,0.415094557140041,-25.78986504,0.3737493729,-0.1805959513,0.4832006805,-1.001221894E-08
374088888,-7.634838723,0.41520068739771,-25.64466806,0.3743015082,-0.1796941617,0.4800786472,-3.448079863E-08
374177777,-7.787126904,0.407984491503941,-25.61618042,0.3678838871,-0.1763881826,0.4794669969,-2.384046337E-08
374266666,-7.644960175,0.414717146107452,-22.94822974,0.3818954057,-0.1616978986,0.4234088605,1.389824872E-08
374355555,-6.732455075,0.460656545274868,-23.32360529,0.4230132322,-0.1823849174,0.4311565302,7.286166545E-08
374444444,-6.218524983,0.488735348163828,-29.0146782,0.4273968522,-0.2370530981,0.5546439963,0.0000001241646954
374533333,-6.279487967,0.485317108751587,-34.24083723,0.4012018225,-0.2730747034,0.6806417322,0.0000001215134164
374622222,-6.524719999,0.471806587188163,-37.35598986,0.3750300564,-0.2862759378,0.7633413188,7.449370998E-08
374711111,-6.7020408,0.462272395066077,-38.59512038,0.3612999011,-0.2883715462,0.7981500833,3.637140512E-08
374800000,-6.641515709,0.46550485469854,-38.75654512,0.3630067262,-0.2914118845,0.8027726857,3.080600619E-08
374888888,-6.27034159,0.485828424386329,-39.3599917,0.3756311706,-0.3081079058,0.8202405177,5.773551135E-08
374977777,-5.761630446,0.515131939042244,-41.90252135,0.3834035107,-0.3440387516,0.8973281204,0.0000001014052646
375066666,-5.347443096,0.540291139265008,-46.2597217,0.3735521491,-0.3903502364,1.04496852,0.0000001392053634
375155555,-5.145546024,0.552996902628546,-51.53154274,0.3440103578,-0.4329693385,1.258593902,0.0000001561461548
375244444,-5.145706334,0.552986696406838,-56.81836699,0.3026468311,-0.462816575,1.529229873,0.0000001534746815
375333333,-5.284737899,0.544205723545894,-61.6066147,0.2587821489,-0.4787396672,1.849971759,0.0000001406742533
375422222,-5.48390473,0.531869104474673,-65.77816546,0.2182102561,-0.485045388,2.22283497,0.0000001252700886
375511111,-5.720023585,0.517605426482496,-69.55955217,0.1807652233,-0.485014754,2.683119823,0.0000001098502304
375600000,-5.996606358,0.50138308948401,-72.88513749,0.1475511509,-0.4791801961,3.247553091,9.390210965E-08
375688888,-6.289539063,0.484755836641336,-75.62918753,0.1203146733,-0.4695876921,3.902996029,8.034108118E-08
375777777,-6.527178992,0.47167303669006,-77.76770411,0.09993605599,-0.4609644653,4.612594131,7.939044712E-08
375866666,-6.664299881,0.46428537751714,-79.97271331,0.08084005388,-0.4571933918,5.655530517,9.479892235E-08
375955555,-6.805711867,0.456787705864857,-83.41586202,0.05237625421,-0.4537749841,8.663754041,8.911490879E-08
376044444,-7.353822974,0.428853393813636,-87.97295511,0.01516907101,-0.4285850355,28.25387496,-8.661043714E-09
376133333,-8.692349955,0.367605924666899,-88.02598644,0.01266263474,-0.36738777,29.01353292,-0.000000104291556
376222222,-8.963004545,0.356327854371837,-76.28188237,0.08450149375,-0.3461633102,4.096534805,-0.0000001083819944
376311111,-7.211310042,0.43594780758024,-72.57472857,0.1305496496,-0.4159414381,3.186078548,-3.081069065E-09
376400000,-5.929914689,0.505247607352615,-78.35744327,0.1019617208,-0.494852455,4.853316038,0.0000001608197036
376488888,-5.326694839,0.541583292343764,-86.49523432,0.03310783204,-0.5405703784,16.32756798,0.0000002443036482
376577777,-5.181510772,0.55071190052095,-95.05281422,-0.04850338894,-0.548571799,-11.30996846,0.0000002535699428
376666666,-5.398968824,0.537095555777253,-103.3152359,-0.1236976792,-0.5226571727,-4.22527873,0.0000002324570833
376755555,-5.921019057,0.505765320479416,-110.518684,-0.1772772234,-0.4736785254,-2.671964939,0.0000001924027103
376844444,-6.637297119,0.465730997462266,-115.9554792,-0.2038377063,-0.4187547629,-2.054353782,0.0000001446270671
376933333,-7.35246135,0.428920627323388,-119.5171647,-0.2113224502,-0.3732502198,-1.76625919,0.0000001090403375
377022222,-7.931793244,0.401245650602233,-121.9563553,-0.2123685352,-0.3404374794,-1.603050466,9.948352647E-08
377111111,-8.356054486,0.382117806176985,-124.9647218,-0.2189809998,-0.3131474725,-1.430021202,5.793408968E-08
377200000,-9.24386982,0.344990001870755,-129.1490848,-0.2178061286,-0.267541757,-1.228348159,2.619360015E-08
377288888,-9.997872815,0.316305220067565,-125.1902659,-0.1822846362,-0.2584981695,-1.418101793,2.451193547E-08
377377777,-9.601175716,0.33108630283692,-126.0345645,-0.1947691977,-0.267736997,-1.374637264,4.071938202E-08
377466666,-9.76184108,0.325018398479281,-130.4438524,-0.2108402701,-0.2473526629,-1.173175612,8.527335418E-08
377555555,-10.12869314,0.311576965261131,-133.0374008,-0.2126436819,-0.2277342087,-1.07096626,0.0000001003247649
377644444,-10.2195491,0.308334800818118,-135.3326014,-0.2192875847,-0.2167563256,-0.9884568974,0.0000001181644322
377733333,-10.1782001,0.309806121649881,-139.6421724,-0.2360769578,-0.2006178033,-0.8497983248,0.0000001684328388
377822222,-10.19519794,0.30920043981582,-146.0477994,-0.2564829379,-0.1726887792,-0.6732953878,0.000000240616012
377911111,-10.33211142,0.304364803122222,-154.6290897,-0.275009716,-0.1304131487,-0.4742128773,0.0000003297514316
378000000,-10.68391033,0.292283624008607,-166.3377529,-0.2840134485,-0.06903678685,-0.2430757671,0.0000004430587134
378088888,-11.52114373,0.265425603506934,177.7425093,-0.2652196055,0.01045523453,-0.039421047,0.0000005633924826
378177777,-13.40939934,0.213564976867863,156.8769184,-0.1964078863,0.08386859707,-0.4270123703,0.0000006472417977
378266666,-17.1492104,0.138847952539439,133.6216789,-0.09579029963,0.1005135434,-1.049308163,0.0000007245666621
378355555,-22.98365958,0.0709278868281927,112.1638453,-0.02675800415,0.06568694193,-2.454852072,0.0000009967878642
378444444,-30.26344062,0.030678065403728,84.16823501,0.00311713218,0.030519292,9.790823819,0.00000120104514
378533333,-33.07256162,0.0222009684170221,22.1173827,0.02056729788,0.00835878318,0.4064113443,0.000001173854251
378622222,-28.73010075,0.0366011695064072,-13.52255242,0.03558651033,-0.008558381342,0.2404950995,0.0000008673991297
378711111,-25.74574349,0.0516075005064453,-26.80767604,0.04606100534,-0.02327483402,0.5053045163,0.0000003131312262
378800000,-24.4489953,0.0599170240841915,-30.15326986,0.0518093385,-0.03009721285,0.5809225465,-8.572551571E-08
378888888,-23.57503466,0.0662595171892371,-19.66831741,0.06239372515,-0.02230127092,0.3574281045,-0.0000002321737786
378977777,-20.32777408,0.0962966759412403,-3.376132075,0.09612954798,-0.005670962074,0.05899291314,-0.0000001456435407
379066666,-15.69191921,0.164211678203205,-3.048811833,0.1639792506,-0.008733876739,0.05326208472,0.0000001041337075
379155555,-12.16553431,0.246446857364822,-15.16002701,0.2378703043,-0.06444976214,0.2709449686,0.0000003477528521
379244444,-10.00437042,0.31606869186656,-30.43778397,0.2725080338,-0.1601211714,0.5875833059,0.0000004409791754
379333333,-8.784217714,0.363738368335033,-45.32217189,0.2557515725,-0.258644029,1.011309633,0.0000004259599035
379422222,-8.21981289,0.388158727551786,-58.52449566,0.2026708643,-0.3310463994,1.633418797,0.0000003689977045
379511111,-8.055464603,0.395573117374699,-69.27034092,0.140016676,-0.3699640815,2.642285848,0.0000003046574021
379600000,-8.013453834,0.397491007781001,-77.50340597,0.08600973119,-0.3880739973,4.511977796,0.0000002611483768
379688888,-7.849500378,0.405065244268242,-84.577962,0.03827511516,-0.4032528582,10.53564062,0.0000002432482336
379777777,-7.699724833,0.412110574459412,-92.65447764,-0.0190859958,-0.4116683743,-21.5691326,0.0000002408627899
379866666,-7.785482225,0.408061750954033,-100.6141333,-0.07516244763,-0.4010797914,-5.336172571,0.0000002380026825
379955555,-8.004261787,0.397911884651044,-108.0234149,-0.123116179,-0.3783864089,-3.073409296,0.0000002242926549
380044444,-8.33953395,0.382845284708168,-114.9739702,-0.1616397588,-0.3470491325,-2.147053021,0.0000002085118774
380133333,-8.781113242,0.363868397318883,-121.3614288,-0.1893698161,-0.3107077136,-1.640745711,0.000000190529411
380222222,-9.343634784,0.341050162503698,-127.3070684,-0.2067059097,-0.2712708614,-1.312351745,0.0000001633815427
380311111,-10.07570045,0.31348370971772,-132.3416097,-0.2111467881,-0.2317090204,-1.09738359,0.0000001313607529
380400000,-10.86366717,0.286296897336051,-135.6249593,-0.2046385519,-0.2002223177,-0.9784193436,0.0000001070621824
380488888,-11.57393847,0.263817181665237,-138.2202301,-0.196731452,-0.1757732664,-0.8934680478,6.519213223E-08
380577777,-12.54115352,0.236016477328529,-141.4977287,-0.1847025961,-0.1469310336,-0.7955006411,-0.0000000996597754
380666666,-14.4884862,0.188614766368943,-139.8358618,-0.1441393809,-0.1216526571,-0.8439931989,-0.0000002737567145
380755555,-15.4161241,0.169509403263374,-118.8715595,-0.08184723562,-0.1484401153,-1.813624054,-0.0000002838142904
380844444,-12.20681704,0.245278311595949,-105.7321857,-0.06650505385,-0.2360900845,-3.549957045,-9.866111951E-08
380933333,-9.246474768,0.344886552908528,-113.1392235,-0.135528936,-0.3171413594,-2.340026925,0.0000002103106241
381022222,-7.602327653,0.416757685382003,-126.9162309,-0.2503241441,-0.3332038283,-1.331089454,0.0000004041546135
381111111,-6.877054973,0.453051164832712,-141.9292788,-0.3566646344,-0.2793665988,-0.7832753007,0.000000441936323
381200000,-6.761300565,0.459129260851854,-156.0019771,-0.4194418943,-0.1867302209,-0.4451873393,0.0000004350122022
381288888,-6.898393237,0.451939538871193,-169.3062505,-0.4440907254,-0.08386163836,-0.1888389772,0.000000418497851
381377777,-7.327513633,0.430154349230766,177.1702156,-0.4296298227,0.02123628059,-0.04942925156,0.0000003813862269
381466666,-8.240594211,0.387231153118119,164.5256383,-0.3731940001,0.1033160408,-0.2768427165,0.000000310326453
381555555,-9.430561961,0.337654002345679,156.0602059,-0.3086064216,0.13701205,-0.4439701847,0.000000245229945
381644444,-10.01725339,0.315600244142736,151.5964598,-0.2776080288,0.1501242697,-0.5407778381,0.0000002353858075
381733333,-9.857360444,0.321463728671514,144.3979646,-0.2613757547,0.1871407057,-0.715983416,0.000000295578516
381822222,-9.684810897,0.32791361965414,132.6949827,-0.2223566881,0.2410079775,-1.083880047,0.0000003920287939
381911111,-9.800161694,0.323587633060119,118.2183228,-0.1530027741,0.2851299833,-1.863560874,0.0000004679630178
382000000,-10.24452374,0.307449515506922,101.9615953,-0.06372075755,0.3007737848,-4.720185327,0.0000004986665557
382088888,-11.18573811,0.275875475359013,84.89048191,0.02456940362,0.2747792245,11.18379708,0.0000004753507008
382177777,-12.64697535,0.233158489171493,69.57215447,0.08137872958,0.2184957286,2.6849243,0.0000004014710896
382266666,-14.3027786,0.192690840015891,58.35769165,0.1010884463,0.1640453773,1.62279057,0.0000003294217849
382355555,-15.50275021,0.167827254317657,50.99253576,0.1056341038,0.1304125125,1.234568267,0.0000003190071061
382444444,-16.02177014,0.158092582182045,41.4727398,0.1184541709,0.1046989681,0.8838774294,0.0000003511752402
382533333,-16.99015398,0.141413965554207,26.97342962,0.1260305248,0.06414215834,0.5089414523,0.0000003274511172
382622222,-19.20800314,0.109546837131569,14.17913605,0.1062094504,0.02683397443,0.2526514763,8.080482474E-08
382711111,-22.55730096,0.0744963426734043,12.2470934,0.07280094517,0.01580276743,0.2170681629,-0.0000002242918618
382800000,-24.77864403,0.0576856510480453,35.90711979,0.0467235758,0.03383107748,0.7240686718,-0.0000002835217803
382888888,-21.30222746,0.0860772982253765,51.99618049,0.05299899803,0.06782630371,1.279765774,-0.000000105993074
382977777,-18.81387735,0.114632069374324,39.66813406,0.08823857381,0.07317421284,0.8292769215,0.0000001186287813
383066666,-19.02546338,0.111873398418195,27.32530851,0.09938995523,0.05135459158,0.5166980049,0.0000001098164066
383155555,-19.94710211,0.100610867697822,29.26192704,0.08777234481,0.04917887936,0.5603003937,-4.884778527E-08
383244444,-18.89477375,0.113569395067181,39.62863697,0.08747052983,0.07243558458,0.8281141628,-7.832059633E-08
383333333,-16.25010283,0.153990829537571,41.33212524,0.1156307836,0.1016990535,0.8795153884,6.762283053E-08
383422222,-13.71555149,0.206168554268116,33.82152049,0.1712797764,0.1147550042,0.6699857192,0.0000002718967756
383511111,-11.74419014,0.258696464243871,21.34581888,0.240950001,0.09416452445,0.3908052461,0.0000004088618196
383600000,-10.39548916,0.302152047817902,6.118251678,0.3004310027,0.03220361124,0.1071913716,0.0000004717344684
383688888,-9.725460582,0.326382579831501,-10.23421326,0.3211897316,-0.05798917806,0.1805449314,0.0000004857301227
383777777,-9.610895,0.330716033097625,-25.86607273,0.2975836674,-0.144281168,0.4848423615,0.0000004706161176
383866666,-9.853643388,0.3216013259058,-40.37806138,0.244991522,-0.2083424273,0.8504066818,0.0000004493518816
383955555,-10.32474714,0.304622966440538,-54.1084972,0.1785858896,-0.2467837751,1.381877234,0.0000004466086596
384044444,-10.99467841,0.282011020095007,-68.00939196,0.1056003248,-0.2614933782,2.476255434,0.0000004794756642
384133333,-11.96418684,0.252226467779412,-83.50788229,0.02851837025,-0.2506090453,8.787635589,0.0000005527590127
384222222,-13.65903354,0.207514440140228,-102.394571,-0.04454147689,-0.2026778224,-4.550316616,0.0000006277465772
384311111,-17.21716837,0.137765851712569,-125.3574603,-0.07972176639,-0.1123559961,-1.409351563,-0.0000003612684375
384400000,-25.56084793,0.0527178394939287,-147.5241809,-0.04447372521,-0.02830650754,-0.6364770975,-0.0000009608712554
384488888,-34.32731189,0.0192147352756496,-3.140055095,0.01918588667,-0.001052523057,0.05485923455,-0.000001091495276
384577777,-23.7615748,0.0648516843185585,-9.763680557,0.06391234625,-0.01099786127,0.1720772576,-0.0000006945795481
384666666,-20.65027322,0.0927868303000216,-19.60021268,0.08741040944,-0.03112581233,0.3560881653,0.0000002624737064
384755555,-19.17849313,0.109919651680204,-28.16123548,0.09690768905,-0.05187706267,0.5353245256,0.0000002604563409
384844444,-18.46195075,0.119371997870412,-35.93712315,0.09665091649,-0.07005907657,0.7248671727,0.0000002403474197
384933333,-18.19523902,0.123094330051759,-43.26829196,0.08963140532,-0.08437076068,0.9413080202,0.0000002304542911
385022222,-18.30622421,0.121531480773295,-50.50231966,0.07729973131,-0.09377980784,1.213197074,0.0000002137750027
385111111,-18.92909406,0.113121536916674,-57.75136988,0.06036100679,-0.09567147423,1.584988046,0.0000001257678575
385200000,-20.42712832,0.0952014545785184,-62.89962738,0.04336908896,-0.08474927182,1.954140007,-8.269121967E-08
385288888,-22.70272185,0.0732594927877179,-57.19252046,0.03969330711,-0.06157430185,1.551251491,-0.000000234216052
385377777,-22.66779277,0.0735546886508728,-37.55113269,0.05831487394,-0.04482931736,0.7687458505,-0.0000002228889184
385466666,-20.39638343,0.0955390301950905,-32.95142364,0.08016985944,-0.05196633447,0.6482028886,-5.302513221E-08
385555555,-19.06799701,0.11132690861116,-39.35790426,0.08607793312,-0.07059936262,0.8201795752,0.0000001635887028
385644444,-18.67348595,0.116499940217014,-47.80510292,0.07824772174,-0.08631066046,1.103043751,0.0000002530014977
385733333,-18.86005548,0.114024250438595,-56.29851822,0.06326817326,-0.09486130896,1.49935274,0.0000002621642423
385822222,-19.54069934,0.105430200638241,-64.9614069,0.04462107977,-0.09552217782,2.140741065,0.0000002377672798
385911111,-20.90161693,0.0901403320398772,-72.72608347,0.02676628784,-0.08607464959,3.215785846,0.0000001628501765
386000000,-23.02252439,0.070611230621475,-77.63413262,0.01512163931,-0.06897305207,4.561215265,-3.539577767E-08
386088888,-25.98772493,0.0501896021997976,-76.01821617,0.01212648019,-0.04870261435,4.016220173,-0.0000003010239087
